"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3180000","2001318007607500007","1971-08-09","","01","영업/정상","1","정상영업","","","","","0226354846","","","서울특별시 영등포구 영등포동5가 24호   ","서울특별시 영등포구 영등포로37길 4 (영등포동5가)","","동남시장","2007-07-07 12:24:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","191590.878296395    ","446489.41953806     ",""
"3180000","2001318007607500009","1974-05-15","","01","영업/정상","1","정상영업","","","","","0226339047","","","서울특별시 영등포구 문래동3가 16호   ","","","영일시장","2007-07-07 12:24:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","",""
"3180000","2001318007607500029","1999-05-31","","01","영업/정상","1","정상영업","","","","","02-2679-3350","41973.81","150-723","서울특별시 영등포구 당산동2가 30번지 2호","서울특별시 영등포구 영등포로 109 (당산동2가)","150-723","영등포유통상가","2023-03-09 15:28:54","U","2023-03-11 02:40:00.0","그 밖의 대규모점포","190555.768991595    ","446698.814322782    ","대규모점포"
"3180000","2017318016307500001","2017-04-25","","01","영업/정상","1","정상영업","","","","","21458178","18016.52","","","서울특별시 영등포구 선유로 138 (양평동3가)","150-103","롯데쇼핑(주) 롯데마트 양평점","2025-05-14 10:34:15","U","2024-12-04 23:06:00.0","대형마트","190352.321686588","447095.641206789",""
"3180000","2001318007607500017","1968-02-20","","03","폐업","3","폐업처리","2025-05-27","","","","02 6778490","0","","서울특별시 영등포구 양평동1가 30호","서울특별시 영등포구 선유동1로 5 (양평동1가)","","양남시장","2025-05-27 17:40:53","U","2024-12-04 22:09:00.0","그 밖의 대규모점포","190307.528282719","446742.556303998",""
"3180000","2001318007607500030","2001-06-20","","01","영업/정상","1","정상영업","","2019-07-01","2020-06-30","","02-2630-0220","4447.16","","서울특별시 영등포구 당산동5가 16번지 7호","서울특별시 영등포구 양평로 47 (당산동5가)","150-045","이랜드리테일 당산점","2024-12-02 15:53:26","U","2024-12-04 02:40:00.0","그 밖의 대규모점포","191177.584475692    ","447965.645513185    ","대규모점포"
"3180000","2008318011707500001","2008-04-24","","01","영업/정상","1","정상영업","","","","","02-2634-7654","9563.3","","서울특별시 영등포구 문래동3가 55-16 영등포 SK 리더스뷰","서울특별시 영등포구 문래로 164, 영등포 SK 리더스뷰 (문래동3가)","07297","룩스쇼핑센터","2020-09-07 17:34:45","U","2020-09-09 02:40:00.0","전문점","191087.758954321    ","446157.437289242    ","대규모점포"
"3180000","2008318011707500002","2008-05-07","","01","영업/정상","1","정상영업","","","","","","3536.87","150-010","서울특별시 영등포구 여의도동 47번지 여의도자이(아) 지하 1층","서울특별시 영등포구 여의동로3길 10 (여의도동,여의도자이(아) 지하 1층)","","신세계 이마트 여의도점","2010-04-14 15:20:28","I","2018-08-31 23:59:59.0","대형마트","193393.096553574    ","446218.443828439    ",""
"3180000","2008318011707500003","1994-08-26","","01","영업/정상","1","정상영업","","2008-05-29","2009-08-29","","26382000","94319.57","150-798","서울특별시 영등포구 영등포동4가 441번지 10호 타임스퀘어","서울특별시 영등포구 영중로 15 (영등포동4가)","150-798","타임스퀘어","2014-12-11 18:01:54","I","2018-08-31 23:59:59.0","쇼핑센터","191385.057392247    ","446098.555926507    ","대규모점포"
"3180000","2011318016307500007","2011-11-22","","01","영업/정상","1","정상영업","","","","","02-831-4400","1398.36","150-816","서울특별시 영등포구 대림3동 784번지","서울특별시 영등포구 대림로 251 (대림동)","150-816","롯데슈퍼 대림점","2024-11-19 13:11:13","U","2024-11-21 02:40:00.0","구분없음","190721.417931753    ","444571.769293729    ","준대규모점포"
"3180000","2012318016307500001","2012-03-26","","01","영업/정상","1","정상영업","","","","","02-846-8545","390.2","","","서울특별시 영등포구 여의대방로 65 (신길동)","150-860","홈플러스(주) 익스프레스 신길점","2024-04-04 13:30:29","U","2024-04-06 02:40:00.0","구분없음","192275.299730624    ","443891.073398846    ","준대규모점포"
"3180000","2012318016307500002","2012-06-13","","01","영업/정상","1","정상영업","","","","","02-6333-5700","37286","150-876","서울특별시 영등포구 여의도동 23번지","서울특별시 영등포구 국제금융로 10 (여의도동)","150-876","아이에프씨몰(IFC Mall)","2024-05-10 15:39:59","U","2024-05-12 02:40:00.0","복합쇼핑몰","193326.931018911    ","446973.914570276    ","대규모점포"
"3180000","2013318016307500001","2013-09-02","","01","영업/정상","1","정상영업","","","","","02-2609-2002","3003.29","","서울특별시 영등포구 대림동 717 대림동 쌍용 플래티넘-S","서울특별시 영등포구 대림로29길 13 (대림동, 대림동 쌍용 플래티넘-S)","07413","두암상가","2020-09-07 11:17:23","U","2020-09-09 02:40:00.0","그 밖의 대규모점포","190916.911377676    ","443681.766720649    ","대규모점포"
"3180000","2009318011707500002","1982-12-15","","01","영업/정상","1","정상영업","","","","2009-08-21","02-2639-1041","11893.83","150-985","서울특별시 영등포구 영등포동4가 434번지 5호 신세계백화점","서울특별시 영등포구 영중로 9 (영등포동4가, 신세계백화점)","150-985","(주)신세계 타임스퀘어점","2024-04-24 16:07:18","U","2024-04-26 02:40:00.0","백화점","191581.500265536    ","446108.807192753    ","대규모점포"
"3180000","2009318011707500003","1982-04-22","","01","영업/정상","1","정상영업","","","","","842-0008","8838.98","150-820","서울특별시 영등포구 대림1동 909번지 2호","서울특별시 영등포구 신길로 41 (대림동)","","썬프라자","2015-07-08 17:01:28","I","2018-08-31 23:59:59.0","쇼핑센터","191800.728214995    ","443809.773854649    ","대규모점포"
"3180000","2011318016307500001","2011-05-23","","01","영업/정상","1","정상영업","","","","","02-2280-1234","3536.87","","","서울특별시 영등포구 여의동로3길 10 (여의도동)","150-893","(주)이마트 여의도점","2024-04-19 17:32:27","U","2024-04-21 02:40:00.0","대형마트","193393.096553574    ","446218.443828439    ","대규모점포"
"3180000","2011318016307500002","2011-06-30","","01","영업/정상","1","정상영업","","","","","02-833-8535","240.5","150-833","서울특별시 영등포구 도림동 251번지 5호","서울특별시 영등포구 도신로 75 (도림동)","150-833","홈플러스(주) 익스프레스 도림점","2024-04-15 13:16:07","U","2024-04-17 02:40:00.0","구분없음","191157.139334361    ","444953.005202762    ","준대규모점포"
"3180000","2011318016307500003","2011-10-02","","01","영업/정상","1","정상영업","","","","","02-832-8546","396.3","150-847","서울특별시 영등포구 신길3동 259번지 4호","서울특별시 영등포구 가마산로69가길 12 (신길동)","150-841","홈플러스(주) 익스프레스 신길3점","2024-04-04 17:25:44","U","2024-04-06 02:40:00.0","구분없음","191936.254364904    ","444885.168731883    ","준대규모점포"
"3180000","2011318016307500005","2011-10-02","","01","영업/정상","1","정상영업","","","","","843 8545","248.2","150-050","서울특별시 영등포구 신길동 101번지 7호","서울특별시 영등포구 영등포로 364 (신길동)","150-050","홈플러스(주) 익스프레스 신길2점","2024-04-11 18:09:12","U","2024-04-13 02:40:00.0","구분없음","192712.769279545    ","445770.103022217    ","준대규모점포"
"3180000","2020318023907500001","2020-01-02","","01","영업/정상","1","정상영업","","","","","02-3277-0021","84573.34","","서울특별시 영등포구 여의도동 22번지","서울특별시 영등포구 여의대로 108 (여의도동)","07335","THE HYUNDAI SEOUL","2024-06-25 11:11:10","U","2024-06-27 02:40:00.0","백화점","193592.000380036    ","447092.629432527    ","대규모점포"
"3180000","2021318023907500001","2021-12-28","","01","영업/정상","1","정상영업","","","","","02-2006-2676","561.4","","서울특별시 영등포구 신길동 4902-6","서울특별시 영등포구 신길로 162, 1층 일부 (신길동)","07362","GS THE FRESH 신길사러가점","2022-04-25 14:49:28","U","2022-04-28 02:40:00.0","구분없음","192108.925858666    ","444944.153786024    ","준대규모점포"
"3180000","2001318007607500031","2001-09-25","","01","영업/정상","1","정상영업","","","","","02-2165-2521","12066.16","","서울특별시 영등포구 영등포동8가 62번지 1호","서울특별시 영등포구 영중로 125 (영등포동8가)","150-038","롯데쇼핑(주) 롯데마트맥스 영등포점","2025-05-14 10:32:39","U","2024-12-04 23:06:00.0","대형마트","191503.386111551","447289.548355449",""
"3180000","2022318023907500001","2022-12-14","","01","영업/정상","1","정상영업","","","","","02-585-0580","5824.25","","서울특별시 영등포구 당산동2가 165 한화포레나당산","서울특별시 영등포구 당산로 83 (당산동2가, 한화포레나당산)","07264","포레나당산동역세권청년주택 상업시설","2024-01-08 09:44:36","U","2024-01-10 02:40:00.0","그 밖의 대규모점포","","","대규모점포"
"3180000","2020318023907500002","2020-10-12","","01","영업/정상","1","정상영업","","","","","02-2038-8575","3613.32","","서울특별시 영등포구 양평동1가 247 영등포 중흥 S-CLASS","서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)","07273","영등포 중흥 에스클래스","2021-04-07 10:37:13","U","2021-04-09 02:40:00.0","그 밖의 대규모점포","189877.186450371    ","446802.004602857    ","대규모점포"
"3180000","2001318007607500001","1985-07-27","","02","휴업","2","휴업처리","","","","","02 7896052","","","서울특별시 영등포구 여의도동 60호   ","서울특별시 영등포구 63로 50 (여의도동)","","63씨티","2007-07-07 12:24:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194632.526367463    ","446401.926526228    ",""
"3180000","2001318007607500012","1987-04-23","","02","휴업","2","휴업처리","","","","","0237731342","","","서울특별시 영등포구 여의도동 20호   ","서울특별시 영등포구 여의대로 128 (여의도동)","","(주)LG","2007-07-07 12:24:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","193674.743726431    ","447296.226305826    ",""
"3180000","2018318016307500001","2018-06-14","","03","폐업","3","폐업처리","2020-03-20","","","","","3520.04","","서울특별시 영등포구 신길동 2363번지 메트하임","서울특별시 영등포구 신풍로 93, 메트하임 (신길동)","07392","메트하임","2020-03-20 09:44:30","U","2020-03-22 02:40:00.0","그 밖의 대규모점포","192558.271784626    ","444233.81892942     ","대규모점포"
"3180000","1982318011707500001","1982-10-20","","03","폐업","3","폐업처리","2009-08-25","","","","02-2630-8800","5380","150-043","서울특별시 영등포구 당산동3가 2번지 7호","","","코레일유통주식회사","2009-10-15 14:50:41","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","191272.12099068     ","447064.885774633    ",""
"3180000","2001318007607500018","1965-06-21","","03","폐업","3","폐업처리","2019-03-04","","","","02 834 8900","3972","","서울특별시 영등포구 신길동 254번지 1호","서울특별시 영등포구 신길로 155 (신길동)","07387","(주)사러가","2019-03-05 14:04:27","U","2019-03-07 02:40:00.0","그 밖의 대규모점포","192041.032768335    ","444884.804266378    ","대규모점포"
"3180000","2001318007607500019","1967-12-26","","03","폐업","3","폐업처리","2019-03-04","","","","02 8348900","2342","","서울특별시 영등포구 신길동 255번지 9   호","서울특별시 영등포구 가마산로69가길 17, 1층 (신길동)","07387","(주)신영사러가","2019-03-05 14:03:25","U","2019-03-07 02:40:00.0","그 밖의 대규모점포","191994.505086626    ","444933.158731651    ","대규모점포"
"3180000","2001318007607500025","1989-02-02","","03","폐업","3","폐업처리","2020-09-24","","","","02 6767269","0","","서울특별시 영등포구 양평동1가 247호","서울특별시 영등포구 영등포로 39 (양평동1가)","","영등포기계상가","2020-09-24 08:52:46","U","2020-09-26 02:40:00.0","그 밖의 대규모점포","","",""
"3180000","2011318016307500006","2011-11-22","","03","폐업","3","폐업처리","2020-10-14","","","","02-834-5577","2796.71","150-071","서울특별시 영등포구 대림1동 909번지 2호","서울특별시 영등포구 신길로 41 (대림동)","150-820","롯데슈퍼 썬프라자점","2020-10-14 16:35:04","U","2020-10-16 02:40:00.0","구분없음","191800.728214995    ","443809.773854649    ","준대규모점포"
"3180000","2011318016307500004","2011-10-02","","03","폐업","3","폐업처리","2014-05-08","","","","3667 8546","245.5","150-102","서울특별시 영등포구 양평동2가 29번지 23호","서울특별시 영등포구 영등포로 33 (양평동2가)","150-102","홈플러스(주) 익스프레스 양평점","2014-05-09 11:40:06","I","2018-08-31 23:59:59.0","대형마트","189785.752470051    ","446796.882113561    ","준대규모점포"
"3180000","2005318007607500001","2005-09-29","","04","취소/말소/만료/정지/중지","4","직권취소","","","","","02  26337338","0","","서울특별시 영등포구 당산동 9번지 13호","","","에쉐르아이시네마쇼핑몰","2009-10-23 17:32:43","I","2018-08-31 23:59:59.0","쇼핑센터","","",""
"3180000","2005318007607500004","2005-12-01","2020-03-31","04","취소/말소/만료/정지/중지","4","직권취소","","","","","2166-6800","5983.25","","서울특별시 영등포구 영등포동3가 7호","서울특별시 영등포구 영중로 28 (영등포동3가)","","영등포 점프밀라노","2020-08-11 14:48:41","U","2020-08-13 02:40:00.0","쇼핑센터","191580.646388785    ","446320.718339983    ","대규모점포"
"3190000","2009319009907500001","1993-11-30","","01","영업/정상","1","정상영업","","","","","822-7387","0","156-020","서울특별시 동작구 대방동 501번지","","","대림쇼핑타운","2009-04-27 16:30:36","I","2018-08-31 23:59:59.0","시장","193273.484014052    ","445011.250115029    ",""
"3190000","2011319012807500001","2011-07-13","","01","영업/정상","1","정상영업","","","","","821-2166","5051.61","156-070","서울특별시 동작구 흑석동 332번지","서울특별시 동작구 서달로 150 (흑석동)","156-070","해가든프라자","2021-08-24 17:11:01","U","2021-08-26 02:40:00.0","그 밖의 대규모점포","196587.030630143    ","444939.455414947    ","대규모점포"
"3190000","2011319012807500003","2011-08-26","","01","영업/정상","1","정상영업","","","","","34818542","978.3","156-819","서울특별시 동작구 사당3동 252번지 22호","서울특별시 동작구 사당로 215 (사당동)","","홈플러스(주) 익스프레스 남성점","2024-03-20 14:18:08","U","2024-03-22 02:40:00.0","복합쇼핑몰","197507.834447319    ","442470.92961062     ","준대규모점포"
"3180000","2023318025507500001","2023-05-25","","01","영업/정상","1","정상영업","","","","","02-2006-2676","203.2","","서울특별시 영등포구 문래동6가 33","서울특별시 영등포구 문래북로 8, 1층 101~106호 (문래동6가)","07280","GS THE FRESH 문래점","2025-05-07 10:04:32","U","2024-12-05 00:09:00.0","구분없음","189825.743146319","446574.176568125",""
"3190000","2011319012807500002","2011-07-14","","03","폐업","3","폐업처리","2025-05-31","","","","8268545","304.1","156-843","서울특별시 동작구 상도4동 255번지 4호","서울특별시 동작구 성대로 43 (상도동)","","홈플러스(주) 익스프레스 상도점","2025-05-29 17:08:56","U","2024-12-04 21:01:00.0","쇼핑센터","194064.994071226","444089.838269412",""
"3190000","1979319015807500001","1979-12-18","","01","영업/정상","1","정상영업","","","","","02-823-5100","6373","","서울특별시 동작구 상도동 324번지 1호","서울특별시 동작구 상도로 102 (상도동, 성대시장)","07041","성대종합시장","2017-07-06 17:46:35","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","193896.384765772    ","444196.484790728    ","대규모점포"
"3190000","2011319012807500005","2011-10-04","","01","영업/정상","1","정상영업","","","","","02-841-3561","331.34","156-020","서울특별시 동작구 대방동 335번지 17호","서울특별시 동작구 상도로 81 (대방동)","","(주)이마트에브리데이 대방동점","2024-07-31 11:28:40","U","2024-08-02 02:40:00.0","복합쇼핑몰","193699.189949205    ","444190.844599349    ","준대규모점포"
"3190000","2011319012807500006","2011-10-04","","01","영업/정상","1","정상영업","","","","","02-380-5042","2355","","서울특별시 동작구 사당동 147번지 29호 이수자이","서울특별시 동작구 사당로 300 (사당동, 이수자이)","07013","(주)이마트에브리데이 이수점","2024-08-01 16:45:23","U","2024-08-03 02:40:00.0","복합쇼핑몰","198202.472533419    ","442471.241038085    ","준대규모점포"
"3190000","2011319012807500007","2011-10-04","","01","영업/정상","1","정상영업","","","","","02-823-3651","280","156-030","서울특별시 동작구 상도동 527번지","서울특별시 동작구 상도로31길 19 (상도동)","","(주)이마트에브리데이 상도동점","2024-05-16 11:32:11","U","2024-05-18 02:40:00.0","그 밖의 대규모점포","194963.274671696    ","444866.845573417    ","준대규모점포"
"3190000","2012319012807500001","2012-01-31","","01","영업/정상","1","정상영업","","","","","02  596 9584","671.98","156-771","서울특별시 동작구 사당동 105번지 신동아상가 제1층 101~105, 110호","서울특별시 동작구 동작대로29길 110 (사당동, 신동아아파트)","156-771","(주)이마트에브리데이 사당동점","2024-08-01 16:43:26","U","2024-08-03 02:40:00.0","그 밖의 대규모점포","197802.436613024    ","443049.214038897    ","준대규모점포"
"3190000","2012319012807500002","2012-03-27","","01","영업/정상","1","정상영업","","","","","8138545","292.5","156-020","서울특별시 동작구 대방동 341번지 2호","서울특별시 동작구 노량진로 4 (대방동)","156-020","(주)홈플러스 대방점","2024-03-20 14:20:13","U","2024-03-22 02:40:00.0","그 밖의 대규모점포","193393.306385172    ","445577.513247441    ","준대규모점포"
"3190000","2012319012807500005","2012-04-24","","01","영업/정상","1","정상영업","","","","","02-816-8546","507.4","156-718","서울특별시 동작구 상도2동 414번지","서울특별시 동작구 만양로 26 (상도동)","","홈플러스 익스프레스 상도2점","2014-10-08 09:09:37","I","2018-08-31 23:59:59.0","구분없음","195489.423430508    ","444995.675592494    ","준대규모점포"
"3190000","2012319012807500006","2012-04-24","","01","영업/정상","1","정상영업","","","","","3280-8545","258","156-842","서울특별시 동작구 상도동 530번지","서울특별시 동작구  양녕로  170 (상도동)","156-842","홈플러스 익스프레스 상도3점","2025-02-27 09:56:07","U","2025-03-02 02:40:00.0","구분없음","194941.030627361    ","443848.078951741    ","준대규모점포"
"3220000","2011322016207500001","2011-04-12","","03","폐업","3","폐업처리","2019-08-31","","","","02)727-1381","3200.38","135-948","서울특별시 강남구 청담동 4번지 1호 외 9필지","서울특별시 강남구 도산대로 442 (청담동)","135-948","SSG Food Market 백화점","2019-08-31 10:57:33","U","2019-09-03 02:40:00.0","백화점","203789.588128352    ","446796.128299612    ","대규모점포"
"3190000","2014319012807500001","2014-09-05","","01","영업/정상","1","정상영업","","","","","2006-2156","251.33","","서울특별시 동작구 상도동 531번지 상가2동 지상1층 101~105호","서울특별시 동작구 상도로 346-1 (상도동, 상도엠코타운 센트럴파크)","07039","(주)지에스리테일 상도 엠코타운점","2024-08-07 11:01:58","U","2024-08-09 02:40:00.0","구분없음","195585.914045797    ","443690.595413251    ","준대규모점포"
"3190000","2023319027107500001","2023-11-01","","01","영업/정상","1","정상영업","","","","","02-2006-2364","539.78","","서울특별시 동작구 상도동 535 상도2차두산위브트레지움아파트","서울특별시 동작구 상도로30길 40, 판매/근생시설동 1층 125~131호 (상도동, 상도2차두산위브트레지움아파트)","06964","GS THE FRESH 동작구청점","2025-04-21 17:36:45","U","2024-12-03 22:03:00.0","구분없음","194870.38438442","444631.112679216",""
"3190000","2022319021607500001","2022-07-22","","01","영업/정상","1","정상영업","","","","","02-792-0653","8995.84","","서울특별시 동작구 노량진동 16-1 노량진 드림스퀘어 복합빌딩","서울특별시 동작구 노들로2길 7, 노량진 드림스퀘어 복합빌딩 (노량진동)","06900","노량진 드림스퀘어","2024-03-07 09:42:42","U","2024-03-09 02:40:00.0","그 밖의 대규모점포","194571.152376388    ","445790.549860682    ","대규모점포"
"3190000","2001319007207500010","1989-12-01","","02","휴업","2","휴업처리","","","","","02 8468258","","","서울특별시 동작구 신대방동 565호   ","서울특별시 동작구 여의대방로 22 (신대방동)","","신대방우성상가","2007-07-07 15:19:10","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","192113.200600983    ","443344.373525343    ",""
"3190000","2021319021607500001","1995-10-20","","02","휴업","2","휴업처리","","2021-10-31","2028-04-30","","02-595-8000","5776.02","","서울특별시 동작구 사당동 136-1 태평백화점","서울특별시 동작구 동작대로 115, 태평백화점 (사당동)","07008","태평백화점","2025-04-17 18:04:53","U","2024-12-03 23:09:00.0","백화점","198303.527071078","442742.422887932",""
"3190000","2004319007207500001","2004-12-18","","02","휴업","2","휴업처리","","","","","02 5481448","4382.15","","서울특별시 동작구 노량진동 16번지 0001호   ","","","서울노량진종합시장","2007-07-07 15:19:10","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194571.152376388    ","445790.549860682    ",""
"3190000","2005319007207500001","2005-01-19","","02","휴업","2","휴업처리","","","","","02 5481448","4382.15","","서울특별시 동작구 노량진동 13번지 0008호   ","","","서울노량진종합시장","2007-07-07 15:19:10","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194807.845295028    ","445901.413432497    ",""
"3190000","2016319015807500001","2016-06-03","","02","휴업","2","휴업처리","","2024-08-07","2025-08-07","","02-3280-8899","191","","","서울특별시 동작구 여의대방로 30, 에이동동 101호 (신대방동, 현대상가)","07064","롯대슈펴 신대방점","2024-08-07 11:00:11","U","2024-08-09 02:40:00.0","그 밖의 대규모점포","192170.155815215    ","443599.41901313     ","준대규모점포"
"3190000","2011319012807500004","2011-10-04","","03","폐업","3","폐업처리","2018-10-25","","","","02-812-5601","530","156-030","서울특별시 동작구 상도동 188번지 14호","서울특별시 동작구 상도로 147 (상도동)","","롯데쇼핑(주) 롯데슈퍼 상도3동점","2018-10-25 16:33:02","U","2018-10-27 02:37:43.0","복합쇼핑몰","194250.710026163    ","444556.425220128    ","준대규모점포"
"3190000","2012319012807500003","2012-04-06","","03","폐업","3","폐업처리","2022-01-28","","","","02-3476-2242","595","","서울특별시 동작구 사당동 105번지 우성아파트3단지  제비101호","서울특별시 동작구 동작대로29길 119 (사당동)","06990","(주)지에스리테일 GS수퍼 사당점","2022-02-07 08:00:27","U","2022-02-09 02:40:00.0","구분없음","197802.436613024    ","443049.214038897    ","준대규모점포"
"3190000","2012319012807500004","2012-04-13","","03","폐업","3","폐업처리","2015-06-30","","","","22905853","303.3","156-827","서울특별시 동작구 사당1동 1042번지 19호","서울특별시 동작구 동작대로 9 (사당동)","","롯데쇼핑(주)롯데슈퍼 사당점","2015-07-08 14:12:48","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","198259.042471994    ","441696.145605791    ","준대규모점포"
"3190000","2018319015807500001","2018-08-27","","03","폐업","3","폐업처리","2022-01-28","","","","2006-2676","1395.05","156-092","서울특별시 동작구 사당동 136번지 1호","서울특별시 동작구 동작대로 115 (사당동)","156-092","(주) GS리테일 GS수퍼 사당태평점","2022-02-07 08:11:26","U","2022-02-09 02:40:00.0","구분없음","198303.527071078    ","442742.422887932    ","준대규모점포"
"3200000","2014320019107500001","1978-08-07","","01","영업/정상","1","정상영업","","","","","02-865-7577","0","","","서울특별시 관악구 조원로16길 27 (신림동)","151-015","신림중앙시장","2016-12-28 13:20:17","I","2018-08-31 23:59:59.0","시장","192096.349629652    ","442339.213626523    ","대규모점포"
"3200000","2014320019107500002","2014-01-23","","01","영업/정상","1","정상영업","","","","","02-889-8188","4379.68","151-895","서울특별시 관악구 대학동 1523번지","서울특별시 관악구 신림로23길 16 (신림동)","151-015","일성트루엘상가","2016-02-03 10:17:30","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194135.772735482    ","440917.845099207    ","대규모점포"
"3200000","2014320019107500003","2022-03-25","","01","영업/정상","1","정상영업","","","","","02-877-6661","634.45","","서울특별시 관악구 봉천동 1717-3 관악푸르지오","서울특별시 관악구 청림6길 3, 관악푸르지오 상가동 110,113,114호 (봉천동)","08734","지에스 더 프레시(GS THE FRESH) 관악청림점","2022-04-01 11:03:22","U","2022-04-03 02:40:00.0","구분없음","196384.544308046    ","442822.980265735    ","준대규모점포"
"3200000","2015320021107500001","1977-01-08","","01","영업/정상","1","정상영업","","","","","028531866","925","","","서울특별시 관악구 난곡로26길 4 (신림동)","151-015","우림시장","2015-09-16 16:45:52","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","192893.347466833    ","440903.81963928     ","대규모점포"
"3200000","2015320021107500002","2015-07-09","","01","영업/정상","1","정상영업","","","","","02-885-4579","4096.65","151-803","서울특별시 관악구 봉천동 10번지 4호 외14필지","서울특별시 관악구 청림3길 10 (봉천동)","151-803","관악쇼핑","2016-07-20 18:06:16","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","196347.099270374    ","442938.722385983    ","대규모점포"
"3200000","2018320021707500001","1980-08-28","","01","영업/정상","1","정상영업","","","","","888-0930","1294","","서울특별시 관악구 봉천동 1638번지 20호","서울특별시 관악구 남부순환로248길 35 (봉천동)","08793","원당종합시장","2018-03-05 17:08:19","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","196912.833572618    ","441358.893188526    ","대규모점포"
"3200000","2011320019107500003","2011-10-19","","01","영업/정상","1","정상영업","","","","","02-872-8545","577.2","151-823","서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층","서울특별시 관악구 양녕로 46 (봉천동)","151-823","홈플러스 익스프레스 봉천점","2024-08-06 09:40:36","U","2024-08-08 02:40:00.0","구분없음","195274.343265834    ","442663.498606503    ","준대규모점포"
"3200000","2011320019107500004","2011-10-26","","01","영업/정상","1","정상영업","","","","","02-3285-3651","414.86","151-826","서울특별시 관악구 은천동 937번지 6호 동영빌딩 1층","서울특별시 관악구 은천로 51 (봉천동)","151-826","(주)이마트에브리데이 봉천동점","2024-07-31 11:05:05","U","2024-08-02 02:40:00.0","구분없음","194770.417438694    ","442676.831360439    ","준대규모점포"
"3200000","2012320019107500001","1999-12-07","","01","영업/정상","1","정상영업","","","","","02-856-6022","3383.98","151-888","서울특별시 관악구 미성동 607번지 73호","서울특별시 관악구 난곡로 220 (신림동)","151-750","(주)천성세이브마트","2014-09-24 09:55:36","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","192674.94071058     ","441352.713136511    ","대규모점포"
"3200000","2013320019107500001","2013-06-27","","01","영업/정상","1","정상영업","","","","","02-6948-8121","14784","151-080","서울특별시 관악구 남현동 산 69번지 51호","서울특별시 관악구 과천대로 909 (남현동)","151-801","홈플러스 서울남현점","2024-03-12 10:28:27","U","2024-03-14 02:40:00.0","대형마트","198374.473281221    ","441033.513044892    ","대규모점포"
"3200000","2009320013107500001","2009-02-04","","01","영업/정상","1","정상영업","","","","","02   8818004","16025.6","151-930","서울특별시 관악구 서원동 1641번지 2호","서울특별시 관악구 신림로 330 (신림동)","151-930","타임스트림","2021-10-18 11:07:16","U","2021-10-20 02:40:00.0","복합쇼핑몰","193754.427350029    ","442407.201247108    ","대규모점포"
"3200000","2012320019107500002","1997-11-07","","01","영업/정상","1","정상영업","","","","","02-3289-8728","21711.05","151-718","서울특별시 관악구 보라매동 729호 22통 롯데백화점","서울특별시  봉천로 209","151-718","롯데쇼핑(주) 관악점","2025-04-23 17:13:14","U","2024-12-03 22:05:00.0","백화점","193301.885808714","443151.561302292",""
"3200000","1970320008007500004","1970-12-03","","01","영업/정상","1","정상영업","","","","","02 8782184","","","서울특별시 관악구 봉천동 951번지 25호   ","","","봉일시장","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194486.270488664    ","442632.469540589    ",""
"3200000","2011320019107500002","2011-09-01","","01","영업/정상","1","정상영업","","","","","02-2039-8215","529","151-818","서울특별시 관악구 봉천동 1629번지 2호","서울특별시 관악구 봉천로 576 (봉천동)","151-818","(주)지에스리테일 낙성대점","2025-04-16 14:25:38","U","2024-12-03 23:08:00.0","구분없음","196501.159765837","441640.881044209",""
"3200000","2011320019107500001","2011-08-10","","01","영업/정상","1","정상영업","","","","","02)873-0637","1203","151-836","서울특별시 관악구 봉천동 1567번지 1호","서울특별시 관악구 쑥고개로 111 (봉천동)","151-836","(주)지에스리테일 관악점","2025-04-16 11:00:56","U","2024-12-03 23:08:00.0","구분없음","195431.465419568","441896.302934956",""
"3200000","1971320008007500002","1971-12-22","","01","영업/정상","1","정상영업","","","","","02 8782184","","","서울특별시 관악구 봉천동 951번지 25호   ","","","봉일시장","2007-06-30 10:48:16","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","194486.270488664    ","442632.469540589    ",""
